樣區編號,HJSU41,HJHsiu3,ELEV,BBSRegion,樣區類型,樣區編號,縣市,鄉鎮,地點 (樣區名稱),樣區所屬海拔段,調查月份,X67,Y67,X97,Y97,X_經度,Y_緯度,X_wgs84,Y_wgs84,調查NOTE,old樣區編號
649,14,West,3,4,北部資源調查,C14-08,宜蘭縣,大同鄉,雲稜山莊-審馬陣山,>2500m,"5月, 6月",290243,2697262,291072,2697056,"121°24'17.57""","24°22'44.36""",121.404881,24.378989,,329
120,28,West,1,3,預選,A28-11,苗栗縣,大湖鄉,武榮國小,<1000m,"3月, 5月",235957,2697244,236786,2697038,"120°52'11.05""","24°22'45.52""",120.869737,24.379311,,
640,15,North,2,4,北部資源調查,B15-03,宜蘭縣,南澳鄉,神秘湖A,1000-2500m,"4月, 6月",325855,2697691,326684,2697485,"121°45'21.40""","24°22'53.46""",121.755944,24.381517,,309
650,15,North,3,4,北部資源調查,C14-09,臺中市,和平鄉,審馬陣草坡-五岩峰,>2500m,"5月, 6月",293056,2697557,293885,2697351,"121°25'57.43""","24°22'53.67""",121.43262,24.381576,,330
146,14,West,2,4,預選_建議必作,B14-02,臺中市,和平鄉,雪山登山口,1000-2500m,"4月, 6月",279996,2697680,280825,2697474,"121°18'13.96""","24°22'58.80""",121.303878,24.382999,,SP10
636,14,West,2,4,北部資源調查,B14-09,臺中市,和平鄉,思源啞口,1000-2500m,"4月, 6月",285030,2698047,285859,2697841,"121°21'12.65""","24°23'10.34""",121.353513,24.386205,,304
156,14,West,3,4,預選_建議必作,C14-01,臺中市,和平鄉,雪東,>2500m,"5月, 6月",276901,2698413,277730,2698207,"121°16'24.18""","24°23'22.83""",121.273382,24.389675,,SP08
158,14,West,3,4,預選_建議必作,C14-03,臺中市,和平鄉,圈谷,>2500m,"5月, 6月",273636,2698496,274465,2698290,"121°14'28.30""","24°23'25.72""",121.241195,24.390479,,SP13
157,14,West,3,4,預選_建議必作,C14-02,臺中市,和平鄉,三六九,>2500m,"5月, 6月",275431,2698542,276260,2698336,"121°15'32.01""","24°23'27.12""",121.258892,24.390866,,SP09
569,7,North,1,1,北部資源調查,A07-09,宜蘭縣,南澳鄉,神秘湖B,<1000m,"3月, 5月",324045,2699989,324874,2699783,"121°44'17.60""","24°24'08.47""",121.738222,24.402353,,317
633,13,West,2,4,北部資源調查,B13-08,苗栗縣,泰安鄉,二本松,1000-2500m,"4月, 6月",248815,2700144,249644,2699938,"120°59'47.36""","24°24'19.98""",120.99649,24.405551,,271
64,11,North,2,4,預選_建議必作,B11-01,宜蘭縣,大同鄉,突陵,1000-2500m,"4月, 6月",285873,2700287,286702,2700081,"121°21'42.77""","24°24'23.08""",121.361881,24.40641,,WI16-01
148,14,West,2,4,預選_建議必作,B14-04,臺中市,和平鄉,桃山瀑布,1000-2500m,"4月, 6月",280149,2700320,280978,2700114,"121°18'19.60""","24°24'24.60""",121.305444,24.406832,,SP14
632,13,West,2,4,北部資源調查,B13-07,苗栗縣,泰安鄉,雪見,1000-2500m,"4月, 6月",246274,2700535,247103,2700329,"120°58'17.17""","24°24'32.68""",120.971435,24.409079,,259
631,13,West,2,4,北部資源調查,B13-06,苗栗縣,泰安鄉,司馬限山,1000-2500m,"4月, 6月",245499,2700549,246328,2700343,"120°57'49.65""","24°24'33.13""",120.963793,24.409204,,222
916,,Kinmen,1,Kinmen,自設_離島樣區,KIN-06,金門縣,金城鎮,茅山塔,<1000m,"3月, 5月",,,,,"118°17'20.15""","24°24'35.93""",118.28893,24.40998,,
114,28,West,1,3,預選_建議必作,A28-03,苗栗縣,銅鑼鄉,苗栗縣三義內草湖,<1000m,"3月, 5月",227833,2701127,228662,2700921,"120°47'22.54""","24°24'51.41""",120.789594,24.414281,,ER28-03
128,27,West,1,3,預選,A27-16,臺中市,大甲鎮,大甲農會分社（龍西橋）,<1000m,"3月, 5月",211957,2701244,212786,2701038,"120°37'58.97""","24°24'54.14""",120.633046,24.415039,,
597,28,West,1,3,北部資源調查,A28-19,苗栗縣,三義鄉,三義,<1000m,"3月, 5月",224583,2701601,225412,2701395,"120°45'27.14""","24°25'06.65""",120.757539,24.418513,,211
835,7,North,1,1,自設,A07-11,宜蘭縣,南澳鄉,南區82、83林班,<1000m,"3月, 5月",320141,2702353,320970,2702147,"121°41'59.46""","24°25'25.96""",121.69985,24.42388,,
595,27,West,1,3,北部資源調查,A27-42,苗栗縣,苑裡鎮,苑裡,<1000m,"3月, 5月",218390,2702857,219219,2702651,"120°41'47.20""","24°25'47.07""",120.696444,24.429743,,226
648,14,West,3,4,北部資源調查,C14-07,臺中市,和平鄉,四秀-品田線,>2500m,"5月, 6月",278087,2702885,278916,2702679,"121°17'06.59""","24°25'48.11""",121.285165,24.430031,,248
59,7,North,1,1,預選,A07-04,宜蘭縣,南澳鄉,海岸山（蘇花公路）,<1000m,"3月, 5月",328957,2703244,329786,2703038,"121°47'12.59""","24°25'53.39""",121.786831,24.431496,,
647,14,West,3,4,北部資源調查,C14-06,臺中市,和平鄉,四秀-桃山線,>2500m,"5月, 6月",279003,2703117,279832,2702911,"121°17'39.13""","24°25'55.59""",121.294203,24.432109,,249
113,28,West,1,3,預選_建議必作,A28-02,苗栗縣,大湖鄉,苗栗縣大湖屯兵營,<1000m,"3月, 5月",238591,2703114,239420,2702908,"120°53'44.38""","24°25'56.40""",120.89566,24.432332,,ER28-02
124,13,West,2,4,預選,B13-04,苗栗縣,泰安鄉,北坑山（司馬限林道）,1000-2500m,"4月, 6月",251046,2703190,251875,2702984,"121°01'06.57""","24°25'58.99""",121.018491,24.433053,,
827,,Kinmen,1,Kinmen,自設_離島樣區,KIN-04,金門縣,金寧鄉,中山林,<1000m,"3月, 5月",,,,,"118°21'13.68""","24°26'24.29""",118.3538,24.44008,,
621,11,North,2,4,北部資源調查,B11-04,宜蘭縣,大同鄉,四季A,1000-2500m,"4月, 6月",287952,2704447,288781,2704241,"121°22'56.97""","24°26'38.11""",121.382493,24.44392,,344
566,7,North,1,1,北部資源調查,A07-06,宜蘭縣,南澳鄉,武塔,<1000m,"3月, 5月",327388,2704679,328217,2704473,"121°46'17.18""","24°26'40.31""",121.771438,24.444531,,319
111,27,West,1,3,預選,A27-15,苗栗縣,通霄鎮,通霄天然氣廠（坪頂國小）,<1000m,"3月, 5月",220020,2704680,220849,2704474,"120°42'44.93""","24°26'46.44""",120.712481,24.446234,,
570,7,North,1,1,北部資源調查,A07-10,宜蘭縣,蘇澳鎮,南澳,<1000m,"3月, 5月",329447,2705337,330276,2705131,"121°47'30.41""","24°27'01.32""",121.791781,24.450366,,320
829,,Kinmen,1,Kinmen,自設_離島樣區,KIN-05,金門縣,金湖鎮,植物園,<1000m,"3月, 5月",,,,,"118°23'46.67""","24°27'23.10""",118.3963,24.45642,,
600,28,West,1,3,北部資源調查,A28-22,苗栗縣,泰安鄉,虎山溫泉,<1000m,"3月, 5月",244397,2706724,245226,2706518,"120°57'10.46""","24°27'53.84""",120.952906,24.464955,,229
568,7,North,1,1,北部資源調查,A07-08,宜蘭縣,南澳鄉,金岳,<1000m,"3月, 5月",327111,2706964,327940,2706758,"121°46'07.79""","24°27'54.63""",121.768831,24.465174,,339
112,28,West,1,3,預選_建議必作,A28-01,苗栗縣,銅鑼鄉,苗栗縣牛角坑,<1000m,"3月, 5月",225969,2706941,226798,2706735,"120°46'16.03""","24°28'00.30""",120.771119,24.466749,,ER28-01
644,13,West,3,4,北部資源調查,C13-01,苗栗縣,泰安鄉,大霸A,>2500m,"5月, 6月",270932,2707019,271761,2706813,"121°12'52.80""","24°28'02.91""",121.214667,24.467474,,214
645,13,West,3,4,北部資源調查,C13-02,苗栗縣,泰安鄉,大霸B,>2500m,"5月, 6月",273986,2707103,274815,2706897,"121°14'41.26""","24°28'05.47""",121.244795,24.468186,,215
109,27,West,1,3,預選,A27-13,苗栗縣,通霄鎮,圳頭里（永發橋）,<1000m,"3月, 5月",221957,2707244,222786,2707038,"120°43'53.53""","24°28'09.91""",120.731536,24.469419,,
110,27,West,1,3,預選,A27-14,苗栗縣,通霄鎮,虎頭崁古道,<1000m,"3月, 5月",222957,2707244,223786,2707038,"120°44'29.04""","24°28'09.97""",120.741401,24.469437,,
635,13,West,2,4,北部資源調查,B13-10,苗栗縣,泰安鄉,大霸C,1000-2500m,"4月, 6月",269509,2707334,270338,2707128,"121°12'02.28""","24°28'13.21""",121.200634,24.470337,,216
589,11,North,1,1,北部資源調查,A11-01,宜蘭縣,大同鄉,四季B,<1000m,"3月, 5月",290961,2707563,291790,2707357,"121°24'44.14""","24°28'19.11""",121.412261,24.471976,,354
805,,Kinmen,1,Kinmen,自設_離島樣區,KIN-03,金門縣,金寧鄉,慈湖雙鯉濕地,<1000m,"3月, 5月",,,,,"118°18'39.24""","24°28'27.13""",118.310901,24.474203,,
773,,Kinmen,1,Kinmen,自設_離島樣區,KIN-01,金門縣,金寧鄉,沙岡農場,<1000m,"3月, 5月",,,,,"118°19'26.13""","24°28'28.22""",118.323925,24.474506,,
774,,Kinmen,1,Kinmen,自設_離島樣區,KIN-02,金門縣,金寧鄉,南山林道,<1000m,"3月, 5月",,,,,"118°17'55.23""","24°28'34.19""",118.298675,24.476164,,
641,15,North,2,4,北部資源調查,B15-04,宜蘭縣,南澳鄉,太平山,1000-2500m,"4月, 6月",303990,2708253,304819,2708047,"121°32'26.94""","24°28'40.08""",121.540816,24.4778,,306
622,11,North,2,4,北部資源調查,B11-05,宜蘭縣,大同鄉,四季林道,1000-2500m,"4月, 6月",294464,2708974,295293,2708768,"121°26'48.71""","24°29'04.62""",121.446863,24.484617,,342
57,7,North,1,1,預選_建議必作,A07-02,宜蘭縣,蘇澳鎮,宜蘭縣烏石鼻,<1000m,"3月, 5月",334312,2709381,335141,2709175,"121°50'24.01""","24°29'11.82""",121.840004,24.486617,,NR17-01
518,28,West,1,3,自設,A28-15,苗栗縣,公館鄉,行修寺,<1000m,"3月, 5月",233423,2709574,234252,2709368,"120°50'40.64""","24°29'26.21""",120.844621,24.490615,,
634,13,West,2,4,北部資源調查,B13-09,苗栗縣,泰安鄉,大鹿林道東線,1000-2500m,"4月, 6月",268013,2709852,268842,2709646,"121°11'09.27""","24°29'35.13""",121.185909,24.493091,,268
58,7,North,1,1,預選,A07-03,宜蘭縣,南澳鄉,碧候溫泉,<1000m,"3月, 5月",327957,2710244,328786,2710038,"121°46'38.49""","24°29'41.08""",121.777358,24.494744,,
68,15,North,2,4,預選,B15-02,宜蘭縣,南澳鄉,平元林道（三星山）,1000-2500m,"4月, 6月",305957,2710244,306786,2710038,"121°33'37.08""","24°29'44.54""",121.5603,24.495705,,
122,13,West,2,4,預選_建議必作,B13-02,苗栗縣,泰安鄉,觀霧,1000-2500m,"4月, 6月",259679,2710388,260508,2710182,"121°06'13.26""","24°29'52.83""",121.103684,24.498009,,SP02
121,13,West,2,4,預選_建議必作,B13-01,苗栗縣,泰安鄉,新竹縣樂山林道,1000-2500m,"4月, 6月",257474,2710806,258303,2710600,"121°04'54.94""","24°30'06.47""",121.081929,24.501797,,SP01
123,13,West,2,4,預選_建議必作,B13-03,苗栗縣,泰安鄉,苗栗縣大鹿林道,1000-2500m,"4月, 6月",261967,2710888,262796,2710682,"121°07'34.55""","24°30'09.03""",121.126264,24.502507,,SP03
63,6,North,2,4,預選,B06-03,宜蘭縣,大同鄉,嘉平林道B,1000-2500m,"4月, 6月",296957,2711244,297786,2711038,"121°28'17.53""","24°30'18.13""",121.471535,24.505037,,
67,15,North,2,4,預選_同北部資源調查,B15-01,宜蘭縣,南澳鄉,望洋山（翠峰山莊）,1000-2500m,"4月, 6月",311276,2711724,312105,2711518,"121°36'46.24""","24°30'31.91""",121.612845,24.508864,,307
608,7,North,2,4,北部資源調查,B07-01,宜蘭縣,南澳鄉,翠峰林道,1000-2500m,"4月, 6月",308997,2712065,309826,2711859,"121°35'25.34""","24°30'43.32""",121.590371,24.512032,,326
66,11,North,2,4,預選,B11-03,宜蘭縣,大同鄉,100林道（輔導會森林開發處工作站）,1000-2500m,"4月, 6月",289957,2713244,290786,2713038,"121°24'09.07""","24°31'23.86""",121.40252,24.523295,,
127,28,West,2,4,預選,B28-02,苗栗縣,南庄鄉,紅毛山（大坪）,1000-2500m,"4月, 6月",247957,2713244,248786,2713038,"120°59'16.87""","24°31'25.79""",120.988019,24.523831,,
567,7,North,1,1,北部資源調查,A07-07,宜蘭縣,南澳鄉,東澳,<1000m,"3月, 5月",333394,2713944,334223,2713738,"121°49'52.39""","24°31'40.30""",121.831219,24.527862,,314
625,12,North,2,4,北部資源調查,B12-03,苗栗縣,南庄鄉,鹿場B,1000-2500m,"4月, 6月",251687,2714140,252516,2713934,"121°01'29.40""","24°31'54.91""",121.024832,24.53192,,203
108,27,West,1,3,預選,A27-12,苗栗縣,公館鄉,鶴岡國小（福安橋）,<1000m,"3月, 5月",232695,2714238,233524,2714032,"120°50'14.58""","24°31'57.79""",120.837384,24.532719,,
623,11,North,2,4,北部資源調查,B11-06,新竹縣,尖石鄉,棲蘭C,1000-2500m,"4月, 6月",288633,2714289,289462,2714083,"121°23'22.14""","24°31'57.95""",121.389483,24.532764,,221
624,12,North,2,4,北部資源調查,B12-02,苗栗縣,南庄鄉,鹿場A,1000-2500m,"4月, 6月",251114,2714951,251943,2714745,"121°01'09.04""","24°32'21.27""",121.019178,24.539243,,202
102,12,North,1,1,預選,A12-06,苗栗縣,南庄鄉,仙山,<1000m,"3月, 5月",244206,2715002,245035,2714796,"120°57'03.57""","24°32'22.91""",120.950993,24.539697,,
519,28,West,1,3,自設,A28-16,苗栗縣,獅潭鄉,獅潭123生態農場,<1000m,"3月, 5月",241883,2715167,242712,2714961,"120°55'41.03""","24°32'28.24""",120.928064,24.541177,,
618,10,North,2,4,北部資源調查,B10-14,新竹縣,尖石鄉,鎮西堡B,1000-2500m,"4月, 6月",278847,2715401,279676,2715195,"121°17'34.52""","24°32'34.88""",121.292921,24.543023,,253
564,6,North,1,1,北部資源調查,A06-05,宜蘭縣,大同鄉,嘉平林道A,<1000m,"3月, 5月",296974,2715713,297803,2715507,"121°28'18.67""","24°32'43.39""",121.471853,24.545386,,345
563,6,North,1,1,北部資源調查,A06-04,宜蘭縣,大同鄉,仁澤A,<1000m,"3月, 5月",300402,2715996,301231,2715790,"121°30'20.52""","24°32'52.19""",121.505699,24.547831,,302
56,7,North,1,1,預選_建議必作,A07-01,宜蘭縣,蘇澳鎮,宜蘭縣猴猴坑,<1000m,"3月, 5月",336972,2716292,337801,2716086,"121°52'00.02""","24°32'55.90""",121.866673,24.548861,,ER07-02
95,10,North,2,4,預選,B10-04,新竹縣,尖石鄉,番社跡山,1000-2500m,"4月, 6月",285957,2716244,286786,2716038,"121°21'47.24""","24°33'01.73""",121.363122,24.550481,,
107,27,West,1,3,預選,A27-11,苗栗縣,苗栗市,橋育國小,<1000m,"3月, 5月",230957,2716244,231786,2716038,"120°49'12.74""","24°33'02.92""",120.820205,24.550811,,
619,10,North,2,4,北部資源調查,B10-15,新竹縣,尖石鄉,俠客羅C,1000-2500m,"4月, 6月",270794,2716557,271623,2716351,"121°12'48.42""","24°33'12.93""",121.213451,24.553593,,262
562,6,North,1,1,北部資源調查,A06-03,宜蘭縣,大同鄉,仁澤B,<1000m,"3月, 5月",300369,2716785,301198,2716579,"121°30'19.45""","24°33'17.84""",121.505402,24.554956,,310
601,28,West,1,3,北部資源調查,A28-23,苗栗縣,獅潭鄉,獅潭,<1000m,"3月, 5月",243133,2716756,243962,2716550,"120°56'25.42""","24°33'19.91""",120.940395,24.55553,,232
620,10,North,2,4,北部資源調查,B10-16,新竹縣,尖石鄉,俠客羅D,1000-2500m,"4月, 6月",271988,2716837,272817,2716631,"121°13'30.87""","24°33'21.97""",121.225242,24.556104,,270
617,10,North,2,4,北部資源調查,B10-13,新竹縣,尖石鄉,鎮西堡A,1000-2500m,"4月, 6月",278974,2716915,279803,2716709,"121°17'39.15""","24°33'24.08""",121.294207,24.55669,,230
65,11,North,2,4,預選,B11-02,宜蘭縣,大同鄉,南保津寒山,1000-2500m,"4月, 6月",289957,2717244,290786,2717038,"121°24'09.49""","24°33'33.88""",121.402635,24.55941,,
629,12,North,2,4,北部資源調查,B12-07,新竹縣,五峰鄉,俠客羅A,1000-2500m,"4月, 6月",268505,2717894,269334,2717688,"121°11'27.15""","24°33'56.50""",121.190874,24.565695,,269
106,27,West,1,3,預選,A27-10,苗栗縣,頭屋鄉,頭屋村（昌明橋）,<1000m,"3月, 5月",236161,2718157,236990,2717951,"120°52'17.61""","24°34'05.29""",120.871557,24.568136,,
590,12,North,1,1,北部資源調查,A12-07,新竹縣,五峰鄉,清泉,<1000m,"3月, 5月",259958,2718185,260787,2717979,"121°06'23.39""","24°34'06.26""",121.106496,24.568406,,206
630,12,North,2,4,北部資源調查,B12-08,新竹縣,尖石鄉,俠客羅B,1000-2500m,"4月, 6月",269074,2718361,269903,2718155,"121°11'47.39""","24°34'11.66""",121.196498,24.569905,,261
614,10,North,2,4,北部資源調查,B10-10,新竹縣,尖石鄉,司馬庫斯A,1000-2500m,"4月, 6月",283426,2719212,284255,2719006,"121°20'17.56""","24°34'38.41""",121.338211,24.577337,,207
615,10,North,2,4,北部資源調查,B10-11,新竹縣,尖石鄉,斯馬庫斯B,1000-2500m,"4月, 6月",286632,2719447,287461,2719241,"121°22'11.53""","24°34'45.78""",121.36987,24.579384,,208
627,12,North,2,4,北部資源調查,B12-05,新竹縣,五峰鄉,鳥嘴山,1000-2500m,"4月, 6月",257092,2719433,257921,2719227,"121°04'41.55""","24°34'46.89""",121.078208,24.579691,,274
118,28,West,1,3,預選,A28-09,苗栗縣,獅潭鄉,三字坑山（百壽橋）,<1000m,"3月, 5月",242797,2719528,243626,2719322,"120°56'13.44""","24°34'50.00""",120.937066,24.580556,,
526,28,West,1,3,自設,A28-17,苗栗縣,獅潭鄉,獅潭東三湖,<1000m,"3月, 5月",242797,2719528,243626,2719322,"120°56'13.44""","24°34'50.00""",120.937066,24.580556,原認養A28-03「三義內草湖」，但實際調查位置為「獅潭東三湖」,
517,27,West,1,3,自設,A27-41,苗栗縣,苗栗市,苗栗市文福橋,<1000m,"3月, 5月",230663,2719607,231492,2719401,"120°49'02.13""","24°34'52.22""",120.817258,24.581172,,
119,28,West,1,3,預選,A28-10,苗栗縣,頭屋鄉,明德村（中興橋）,<1000m,"3月, 5月",239712,2719745,240541,2719539,"120°54'23.77""","24°34'57.00""",120.906604,24.5825,,
511,27,West,1,3,自設,A27-40,苗栗縣,頭屋鄉,後龍溪,<1000m,"3月, 5月",232790,2719966,233619,2719760,"120°50'17.72""","24°35'03.97""",120.838255,24.584437,,
52,3,North,1,1,預選,A03-10,宜蘭縣,蘇澳鎮,台灣水泥廠（白米木屐館）,<1000m,"3月, 5月",334957,2720244,335786,2720038,"121°50'49.29""","24°35'04.75""",121.847025,24.584652,,
606,6,North,2,4,北部資源調查,B06-07,宜蘭縣,大同鄉,鴛鴦湖,1000-2500m,"4月, 6月",290967,2720071,291796,2719865,"121°24'45.68""","24°35'05.67""",121.412689,24.584907,,332
565,7,North,1,1,北部資源調查,A07-05,宜蘭縣,大同鄉,寒溪,<1000m,"3月, 5月",318096,2720276,318925,2720070,"121°40'50.00""","24°35'08.83""",121.680556,24.585785,,305
603,6,North,2,4,北部資源調查,B06-04,宜蘭縣,大同鄉,棲蘭A,1000-2500m,"4月, 6月",293312,2720307,294141,2720101,"121°26'09.06""","24°35'13.10""",121.435851,24.586972,,219
616,10,North,2,4,北部資源調查,B10-12,新竹縣,尖石鄉,斯馬庫斯C,1000-2500m,"4月, 6月",287456,2720439,288285,2720233,"121°22'40.92""","24°35'17.95""",121.378033,24.58832,,209
117,28,West,1,3,預選,A28-08,苗栗縣,頭屋鄉,神秘谷,<1000m,"3月, 5月",240843,2720418,241672,2720212,"120°55'03.96""","24°35'18.90""",120.917767,24.588583,,
116,28,West,1,3,預選,A28-07,苗栗縣,造橋鄉,三尖山,<1000m,"3月, 5月",243457,2720724,244286,2720518,"120°56'36.88""","24°35'28.89""",120.943577,24.591357,,
611,10,North,2,4,北部資源調查,B10-07,新竹縣,尖石鄉,養老,1000-2500m,"4月, 6月",275907,2720842,276736,2720636,"121°15'50.42""","24°35'31.93""",121.264005,24.592202,,263
55,6,North,1,1,預選,A06-02,宜蘭縣,大同鄉,碼崙橋,<1000m,"3月, 5月",303957,2721244,304786,2721038,"121°32'27.57""","24°35'42.33""",121.540993,24.595091,,
105,27,West,1,3,預選,A27-09,苗栗縣,後龍鎮,湖眉橋,<1000m,"3月, 5月",224957,2721244,225786,2721038,"120°45'39.21""","24°35'45.14""",120.760892,24.595873,,
612,10,North,2,4,北部資源調查,B10-08,新竹縣,尖石鄉,泰崗,1000-2500m,"4月, 6月",279529,2721267,280358,2721061,"121°17'59.20""","24°35'45.50""",121.299779,24.595972,,234
604,6,North,2,4,北部資源調查,B06-05,宜蘭縣,大同鄉,棲蘭D,1000-2500m,"4月, 6月",294465,2721535,295294,2721329,"121°26'50.19""","24°35'52.89""",121.447274,24.598026,,333
51,3,North,1,1,預選,A03-09,宜蘭縣,蘇澳鎮,蘇澳新站（箕山橋）,<1000m,"3月, 5月",333957,2722244,334786,2722038,"121°50'14.18""","24°36'09.95""",121.837272,24.602763,,
605,6,North,2,4,北部資源調查,B06-06,宜蘭縣,大同鄉,鴛鴦湖130號林道,1000-2500m,"4月, 6月",292748,2722119,293577,2721913,"121°25'49.22""","24°36'12.05""",121.430338,24.603348,,350
733,3,North,1,1,自設,A03-22,宜蘭縣,蘇澳鎮,武荖坑,<1000m,"3月, 5月",331424,2722387,332253,2722181,"121°48'44.16""","24°36'15.09""",121.812267,24.604192,,
607,6,North,2,4,北部資源調查,B06-08,宜蘭縣,大同鄉,棲蘭B,1000-2500m,"4月, 6月",292919,2722894,293748,2722688,"121°25'55.38""","24°36'37.22""",121.43205,24.61034,,220
104,27,West,1,3,預選_同北部資源調查,A27-08,苗栗縣,造橋鄉,明德水庫（錦水）,<1000m,"3月, 5月",239561,2722853,240390,2722647,"120°54'18.33""","24°36'38.02""",120.905092,24.610561,,233
50,3,North,1,1,預選,A03-08,宜蘭縣,大同鄉,寒溪吊橋,<1000m,"3月, 5月",318957,2723244,319786,2723038,"121°41'21.13""","24°36'45.15""",121.689204,24.612542,,
628,12,North,2,4,北部資源調查,B12-06,新竹縣,五峰鄉,鵝公髻山,1000-2500m,"4月, 6月",257226,2723143,258055,2722937,"121°04'46.39""","24°36'47.48""",121.079552,24.613188,,254
101,9,North,1,1,預選,A09-28,苗栗縣,三灣鄉,河底山（明興橋）,<1000m,"3月, 5月",242957,2723244,243786,2723038,"120°56'19.06""","24°36'50.79""",120.938629,24.614108,,
917,27,West,1,3,自設,A27-57,苗栗縣,後龍鎮,後龍國小,<1000m,"3月, 5月",228800,2723274,229629,2723068,"120°47'55.72""","24°36'51.33""",120.79881,24.61426,,
539,3,North,1,1,北部資源調查,A03-13,宜蘭縣,冬山鄉,仁山苗圃,<1000m,"3月, 5月",325474,2724514,326303,2724308,"121°45'13.07""","24°37'25.32""",121.75363,24.623699,,315
103,27,West,1,3,預選,A27-07,苗栗縣,後龍鎮,羊寮山,<1000m,"3月, 5月",229861,2725029,230690,2724823,"120°48'33.36""","24°37'48.42""",120.809266,24.630116,,
96,12,North,2,4,預選,B12-01,新竹縣,尖石鄉,油羅山,1000-2500m,"4月, 6月",268957,2725244,269786,2725038,"121°11'43.58""","24°37'55.38""",121.195439,24.632051,,
61,6,North,2,4,預選_建議必作,B06-01,宜蘭縣,大同鄉,宜蘭縣往明池的路,1000-2500m,"4月, 6月",298185,2725454,299014,2725248,"121°29'02.92""","24°37'59.86""",121.484144,24.633295,,WI16-09
626,12,North,2,4,北部資源調查,B12-04,新竹縣,五峰鄉,羅山林道,1000-2500m,"4月, 6月",266027,2725552,266856,2725346,"121°09'59.40""","24°38'05.52""",121.166501,24.634867,,260
62,6,North,2,4,預選_同北部資源調查,B06-02,宜蘭縣,大同鄉,明池,1000-2500m,"4月, 6月",295955,2726898,296784,2726692,"121°27'43.80""","24°38'47.05""",121.462166,24.646402,,322
537,3,North,1,1,北部資源調查,A03-11,宜蘭縣,三星鄉,淋漓坑,<1000m,"3月, 5月",320211,2727195,321040,2726989,"121°42'06.43""","24°38'53.36""",121.701787,24.648155,,327
588,10,North,1,1,北部資源調查,A10-13,新竹縣,尖石鄉,石磊瀑布,<1000m,"3月, 5月",282170,2727086,282999,2726880,"121°19'33.58""","24°38'54.44""",121.325994,24.648456,,258
54,6,North,1,1,預選,A06-01,宜蘭縣,三星鄉,清水國小,<1000m,"3月, 5月",308957,2727244,309786,2727038,"121°35'26.23""","24°38'56.67""",121.590619,24.649076,,
538,3,North,1,1,北部資源調查,A03-12,宜蘭縣,三星鄉,九芎林,<1000m,"3月, 5月",310952,2727508,311781,2727302,"121°36'37.22""","24°39'04.97""",121.610338,24.65138,,324
610,10,North,2,4,北部資源調查,B10-06,新竹縣,尖石鄉,田埔,1000-2500m,"4月, 6月",277453,2727410,278282,2727204,"121°16'45.85""","24°39'05.31""",121.279402,24.651475,,224
93,12,North,1,1,預選,A12-05,新竹縣,尖石鄉,吹上溫泉（小錦屏溫泉）,<1000m,"3月, 5月",269957,2728244,270786,2728038,"121°12'19.30""","24°39'32.85""",121.205361,24.659125,,
49,3,North,1,1,預選_同北部資源調查,A03-07,宜蘭縣,五結鄉,五十二甲濕地,<1000m,"3月, 5月",331108,2728531,331937,2728325,"121°48'34.22""","24°39'34.83""",121.809506,24.659676,,337
592,12,North,1,1,北部資源調查,A12-09,新竹縣,尖石鄉,梅花,<1000m,"3月, 5月",267454,2729118,268283,2728912,"121°10'50.31""","24°40'01.37""",121.180643,24.667047,,250
92,12,North,1,1,預選,A12-04,新竹縣,尖石鄉,梅花大橋,<1000m,"3月, 5月",268957,2729244,269786,2729038,"121°11'43.78""","24°40'05.40""",121.195495,24.668166,,
587,10,North,1,1,北部資源調查,A10-12,新竹縣,尖石鄉,砂崙仔-石磊,<1000m,"3月, 5月",283368,2729324,284197,2729118,"121°20'16.38""","24°40'07.09""",121.337883,24.668636,,331
90,12,North,1,1,預選_建議必作,A12-02,新竹縣,尖石鄉,新竹縣那羅,<1000m,"3月, 5月",272917,2730041,273746,2729835,"121°14'04.69""","24°40'31.10""",121.234635,24.675306,,ER12-03
879,3,North,1,1,自設,A03-26,宜蘭縣,冬山鄉,冬山柯林國小,<1000m,"3月, 5月",323177,2730292,324006,2730086,"121°43'52.48""","24°40'33.50""",121.73124,24.67597,,
91,12,North,1,1,預選,A12-03,新竹縣,橫山鄉,南盛橋,<1000m,"3月, 5月",261957,2730244,262786,2730038,"121°07'34.83""","24°40'38.17""",121.126341,24.677269,,
82,10,North,1,1,預選_建議必作,A10-02,桃園市,復興鄉,桃園縣三光,<1000m,"3月, 5月",286862,2730742,287691,2730536,"121°22'20.79""","24°40'52.89""",121.372443,24.681357,,ER10-06
94,10,North,2,4,預選,B10-03,新竹縣,尖石鄉,李崠山（西）,1000-2500m,"4月, 6月",279335,2730862,280164,2730656,"121°17'53.05""","24°40'57.38""",121.298069,24.682606,,
723,3,North,1,1,自設,A03-21,宜蘭縣,羅東鎮,羅東運動公園,<1000m,"3月, 5月",325447,2731112,326276,2730906,"121°45'13.40""","24°40'59.77""",121.753722,24.683269,,
86,9,North,1,1,預選_建議必作,A09-04,新竹縣,峨眉鄉,新竹縣石溪,<1000m,"3月, 5月",247049,2731256,247878,2731050,"120°58'44.51""","24°41'11.25""",120.97903,24.686458,,ER09-13
